fund_id,fonds,jaar,veld,database,verslag,actie,pagina,vindplaats
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,127.0,gevuld,367,"Beleidsdekkingsgraad 132,0% 127,0%"
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,125.0,gevuld,367,"Actuele dekkingsgraad 134,6% 125,0%"
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,reele_dekkingsgraad_pct,,93.5,gevuld,367,"Reële dekkingsgraad 94,8% 93,5%"
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,vereiste_dekkingsgraad_pct,,114.4,gevuld,367,"Vereiste dekkingsgraad 114,7% 114,4%"
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,aum_euro_bn,,0.516895,gevuld,363,Totaal belegd vermogen (x € 1.000) 477.591 516.895
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,deelnemers_actief,,482,gevuld,361,Actieven en arbeidsongeschikten 440 482
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,deelnemers_slapers,,1378,gevuld,361,Gewezen deelnemers 1.386 1.378
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,563,gevuld,361,Pensioengerechtigden 590 563
218,Kring Deutsche Bank Nederland (Centraal Beheer),2024,deelnemers_totaal,,2423,gevuld,361,Deelnemers 2.416 2.423
219,Kring Grolsch (Centraal Beheer),2025,beleggingsrendement_pct,,0.98,gevuld,383,"Beleggingsrendement 0,98% 1,70% (kop 2025 2024) (kop 2025 2024 ...)"
219,Kring Grolsch (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,127.8,gevuld,388,"Beleidsdekkingsgraad 127,8% 121,6% (kop 31-12-2025 31-12-2024 ...)"
219,Kring Grolsch (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,134.0,gevuld,388,"Actuele dekkingsgraad 134,0% 119,2%"
219,Kring Grolsch (Centraal Beheer),2025,reele_dekkingsgraad_pct,,94.8,gevuld,388,"Reële dekkingsgraad 94,8% 91,4%"
219,Kring Grolsch (Centraal Beheer),2025,vereiste_dekkingsgraad_pct,,117.2,gevuld,388,"Vereiste dekkingsgraad 117,2% 117,6%"
219,Kring Grolsch (Centraal Beheer),2025,aum_euro_bn,,0.387374,gevuld,384,Totaal belegd vermogen (Bedragen in € 1.000) 387.374 387.566
219,Kring Grolsch (Centraal Beheer),2025,deelnemers_actief,,583,gevuld,382,Actieven en arbeidsongeschikten 583 601
219,Kring Grolsch (Centraal Beheer),2025,deelnemers_slapers,,769,gevuld,382,Gewezen deelnemers 769 747
219,Kring Grolsch (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,686,gevuld,382,Pensioengerechtigden 686 670
219,Kring Grolsch (Centraal Beheer),2025,deelnemers_totaal,,2038,gevuld,382,Deelnemers 2.038 2.018
219,Kring Grolsch (Centraal Beheer),2024,beleggingsrendement_pct,,1.7,gevuld,383,"Beleggingsrendement 0,98% 1,70% (kop 2025 2024) (kop 2025 2024 ...)"
219,Kring Grolsch (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,121.6,gevuld,388,"Beleidsdekkingsgraad 127,8% 121,6% (kop 31-12-2025 31-12-2024 ...)"
219,Kring Grolsch (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,119.2,gevuld,388,"Actuele dekkingsgraad 134,0% 119,2%"
219,Kring Grolsch (Centraal Beheer),2024,reele_dekkingsgraad_pct,,91.4,gevuld,388,"Reële dekkingsgraad 94,8% 91,4%"
219,Kring Grolsch (Centraal Beheer),2024,vereiste_dekkingsgraad_pct,,117.6,gevuld,388,"Vereiste dekkingsgraad 117,2% 117,6%"
219,Kring Grolsch (Centraal Beheer),2024,aum_euro_bn,,0.387566,gevuld,384,Totaal belegd vermogen (Bedragen in € 1.000) 387.374 387.566
219,Kring Grolsch (Centraal Beheer),2024,deelnemers_actief,,601,gevuld,382,Actieven en arbeidsongeschikten 583 601
219,Kring Grolsch (Centraal Beheer),2024,deelnemers_slapers,,747,gevuld,382,Gewezen deelnemers 769 747
219,Kring Grolsch (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,670,gevuld,382,Pensioengerechtigden 686 670
219,Kring Grolsch (Centraal Beheer),2024,deelnemers_totaal,,2018,gevuld,382,Deelnemers 2.038 2.018
220,Kring Chemours (Centraal Beheer),2025,beleggingsrendement_pct,,1.17,gevuld,247,"Beleggingsrendement 1,17% 11,03% 11,73% (kop 2025 2024 ...)"
220,Kring Chemours (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,146.0,gevuld,254,"Beleidsdekkingsgraad 146,0% 139,0% (kop 31-12-2025 31-12-2024 ...)"
220,Kring Chemours (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,153.9,gevuld,254,"Actuele dekkingsgraad 153,9% 136,8%"
220,Kring Chemours (Centraal Beheer),2025,reele_dekkingsgraad_pct,,107.1,gevuld,254,"Reële dekkingsgraad 107,1% 103,3%"
220,Kring Chemours (Centraal Beheer),2025,vereiste_dekkingsgraad_pct,,118.1,gevuld,254,"Vereiste dekkingsgraad 118,1% 118,2%"
220,Kring Chemours (Centraal Beheer),2025,aum_euro_bn,,0.360252,gevuld,248,Totaal belegd vermogen (Bedragen in € 1.000) 360.252 358.357
220,Kring Chemours (Centraal Beheer),2025,deelnemers_actief,,236,gevuld,246,Actieven en arbeidsongeschikten 236 288
220,Kring Chemours (Centraal Beheer),2025,deelnemers_slapers,,85,gevuld,246,Gewezen deelnemers 85 47
220,Kring Chemours (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,87,gevuld,246,Pensioengerechtigden 87 74
220,Kring Chemours (Centraal Beheer),2025,deelnemers_totaal,,408,gevuld,246,Deelnemers 408 409
220,Kring Chemours (Centraal Beheer),2024,beleggingsrendement_pct,,11.03,gevuld,247,"Beleggingsrendement 1,17% 11,03% 11,73% (kop 2025 2024 ...)"
220,Kring Chemours (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,139.0,gevuld,254,"Beleidsdekkingsgraad 146,0% 139,0% (kop 31-12-2025 31-12-2024 ...)"
220,Kring Chemours (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,136.8,gevuld,254,"Actuele dekkingsgraad 153,9% 136,8%"
220,Kring Chemours (Centraal Beheer),2024,reele_dekkingsgraad_pct,,103.3,gevuld,254,"Reële dekkingsgraad 107,1% 103,3%"
220,Kring Chemours (Centraal Beheer),2024,vereiste_dekkingsgraad_pct,,118.2,gevuld,254,"Vereiste dekkingsgraad 118,1% 118,2%"
220,Kring Chemours (Centraal Beheer),2024,aum_euro_bn,,0.358357,gevuld,248,Totaal belegd vermogen (Bedragen in € 1.000) 360.252 358.357
220,Kring Chemours (Centraal Beheer),2024,deelnemers_actief,,288,gevuld,246,Actieven en arbeidsongeschikten 236 288
220,Kring Chemours (Centraal Beheer),2024,deelnemers_slapers,,47,gevuld,246,Gewezen deelnemers 85 47
220,Kring Chemours (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,74,gevuld,246,Pensioengerechtigden 87 74
220,Kring Chemours (Centraal Beheer),2024,deelnemers_totaal,,409,gevuld,246,Deelnemers 408 409
221,Kring ESN (Centraal Beheer),2025,beleggingsrendement_pct,,0.82,gevuld,340,"Beleggingsrendement 0,82% 10,82% (kop 2025 2024)"
221,Kring ESN (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,136.6,gevuld,347,"Beleidsdekkingsgraad 136,6% 130,8%"
221,Kring ESN (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,143.7,gevuld,347,"Actuele dekkingsgraad 143,7% 128,5%"
221,Kring ESN (Centraal Beheer),2025,reele_dekkingsgraad_pct,,100.2,gevuld,347,"Reële dekkingsgraad 100,2% 96,9%"
221,Kring ESN (Centraal Beheer),2025,vereiste_dekkingsgraad_pct,,117.0,gevuld,347,"Vereiste dekkingsgraad 117,0% 117,0%"
221,Kring ESN (Centraal Beheer),2025,aum_euro_bn,,0.259208,gevuld,341,Totaal belegd vermogen (x € 1.000) 259.208 256.135
221,Kring ESN (Centraal Beheer),2025,deelnemers_actief,,170,gevuld,339,Actieven en arbeidsongeschikten 170 187
221,Kring ESN (Centraal Beheer),2025,deelnemers_slapers,,194,gevuld,339,Gewezen deelnemers 194 197
221,Kring ESN (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,85,gevuld,339,Pensioengerechtigden 85 67
221,Kring ESN (Centraal Beheer),2025,deelnemers_totaal,,449,gevuld,339,Deelnemers 449 451
221,Kring ESN (Centraal Beheer),2024,beleggingsrendement_pct,,10.82,gevuld,340,"Beleggingsrendement 0,82% 10,82% (kop 2025 2024)"
221,Kring ESN (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,130.8,gevuld,347,"Beleidsdekkingsgraad 136,6% 130,8%"
221,Kring ESN (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,128.5,gevuld,347,"Actuele dekkingsgraad 143,7% 128,5%"
221,Kring ESN (Centraal Beheer),2024,reele_dekkingsgraad_pct,,96.9,gevuld,347,"Reële dekkingsgraad 100,2% 96,9%"
221,Kring ESN (Centraal Beheer),2024,vereiste_dekkingsgraad_pct,,117.0,gevuld,347,"Vereiste dekkingsgraad 117,0% 117,0%"
221,Kring ESN (Centraal Beheer),2024,aum_euro_bn,,0.256135,gevuld,341,Totaal belegd vermogen (x € 1.000) 259.208 256.135
221,Kring ESN (Centraal Beheer),2024,deelnemers_actief,,187,gevuld,339,Actieven en arbeidsongeschikten 170 187
221,Kring ESN (Centraal Beheer),2024,deelnemers_slapers,,197,gevuld,339,Gewezen deelnemers 194 197
221,Kring ESN (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,67,gevuld,339,Pensioengerechtigden 85 67
221,Kring ESN (Centraal Beheer),2024,deelnemers_totaal,,451,gevuld,339,Deelnemers 449 451
222,Kring HP Nederland (Centraal Beheer),2025,beleggingsrendement_pct,,-1.74,gevuld,316,"Beleggingsrendement -1,74% 12,18% (kop 2025 2024)"
222,Kring HP Nederland (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,137.1,gevuld,323,"Beleidsdekkingsgraad 137,1% 130,1%"
222,Kring HP Nederland (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,143.8,gevuld,323,"Actuele dekkingsgraad 143,8% 128,8%"
222,Kring HP Nederland (Centraal Beheer),2025,reele_dekkingsgraad_pct,,99.0,gevuld,323,"Reële dekkingsgraad 99,0% 95,6%"
222,Kring HP Nederland (Centraal Beheer),2025,vereiste_dekkingsgraad_pct,,116.7,gevuld,323,"Vereiste dekkingsgraad 116,7% 117,6%"
222,Kring HP Nederland (Centraal Beheer),2025,rente_afdekking_pct,,75,gevuld,333,Het afdekkingspercentage in 2025 bedroeg 75% op basis van de marktrente
222,Kring HP Nederland (Centraal Beheer),2025,aum_euro_bn,,0.239605,gevuld,317,Totaal belegd vermogen (x € 1.000) 239.605 242.280
222,Kring HP Nederland (Centraal Beheer),2025,deelnemers_actief,,159,gevuld,315,Actieven en arbeidsongeschikten 159 175
222,Kring HP Nederland (Centraal Beheer),2025,deelnemers_slapers,,405,gevuld,315,Gewezen deelnemers 405 400
222,Kring HP Nederland (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,102,gevuld,315,Pensioengerechtigden 102 91
222,Kring HP Nederland (Centraal Beheer),2025,deelnemers_totaal,,666,gevuld,315,Deelnemers 666 666
222,Kring HP Nederland (Centraal Beheer),2024,beleggingsrendement_pct,,12.18,gevuld,316,"Beleggingsrendement -1,74% 12,18% (kop 2025 2024)"
222,Kring HP Nederland (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,130.1,gevuld,323,"Beleidsdekkingsgraad 137,1% 130,1%"
222,Kring HP Nederland (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,128.8,gevuld,323,"Actuele dekkingsgraad 143,8% 128,8%"
222,Kring HP Nederland (Centraal Beheer),2024,reele_dekkingsgraad_pct,,95.6,gevuld,323,"Reële dekkingsgraad 99,0% 95,6%"
222,Kring HP Nederland (Centraal Beheer),2024,vereiste_dekkingsgraad_pct,,117.6,gevuld,323,"Vereiste dekkingsgraad 116,7% 117,6%"
222,Kring HP Nederland (Centraal Beheer),2024,aum_euro_bn,,0.24228,gevuld,317,Totaal belegd vermogen (x € 1.000) 239.605 242.280
222,Kring HP Nederland (Centraal Beheer),2024,deelnemers_actief,,175,gevuld,315,Actieven en arbeidsongeschikten 159 175
222,Kring HP Nederland (Centraal Beheer),2024,deelnemers_slapers,,400,gevuld,315,Gewezen deelnemers 405 400
222,Kring HP Nederland (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,91,gevuld,315,Pensioengerechtigden 102 91
222,Kring HP Nederland (Centraal Beheer),2024,deelnemers_totaal,,666,gevuld,315,Deelnemers 666 666
223,Kring Bavaria (Centraal Beheer),2025,beleggingsrendement_pct,,-0.64,gevuld,203,"Beleggingsrendement -0,64% 7,79% 7,80% (kop 2025 2024 ...)"
223,Kring Bavaria (Centraal Beheer),2025,beleidsdekkingsgraad_pct,,123.1,gevuld,209,"Beleidsdekkingsgraad 123,1% 115,5% (kop 31-12-2025 31-12-2024 ...)"
223,Kring Bavaria (Centraal Beheer),2025,nominale_dekkingsgraad_pct,,130.8,gevuld,209,"Actuele dekkingsgraad 130,8% 114,4%"
223,Kring Bavaria (Centraal Beheer),2025,reele_dekkingsgraad_pct,,89.9,gevuld,209,"Reële dekkingsgraad 89,9% 85,8%"
223,Kring Bavaria (Centraal Beheer),2025,vereiste_dekkingsgraad_pct,,112.9,gevuld,209,"Vereiste dekkingsgraad 112,9% 113,4%"
223,Kring Bavaria (Centraal Beheer),2025,aum_euro_bn,,0.221645,gevuld,204,Totaal belegd vermogen (Bedragen in € 1.000) 221.645 231.703
223,Kring Bavaria (Centraal Beheer),2025,deelnemers_actief,,27,gevuld,202,Actieven en arbeidsongeschikten 27 33
223,Kring Bavaria (Centraal Beheer),2025,deelnemers_slapers,,1484,gevuld,202,Gewezen deelnemers 1.484 1.540
223,Kring Bavaria (Centraal Beheer),2025,deelnemers_pensioengerechtigd,,452,gevuld,202,Pensioengerechtigden 452 431
223,Kring Bavaria (Centraal Beheer),2025,deelnemers_totaal,,1963,gevuld,202,Deelnemers 1.963 2.004
223,Kring Bavaria (Centraal Beheer),2024,beleggingsrendement_pct,,7.79,gevuld,203,"Beleggingsrendement -0,64% 7,79% 7,80% (kop 2025 2024 ...)"
223,Kring Bavaria (Centraal Beheer),2024,beleidsdekkingsgraad_pct,,115.5,gevuld,209,"Beleidsdekkingsgraad 123,1% 115,5% (kop 31-12-2025 31-12-2024 ...)"
223,Kring Bavaria (Centraal Beheer),2024,nominale_dekkingsgraad_pct,,114.4,gevuld,209,"Actuele dekkingsgraad 130,8% 114,4%"
223,Kring Bavaria (Centraal Beheer),2024,reele_dekkingsgraad_pct,,85.8,gevuld,209,"Reële dekkingsgraad 89,9% 85,8%"
223,Kring Bavaria (Centraal Beheer),2024,vereiste_dekkingsgraad_pct,,113.4,gevuld,209,"Vereiste dekkingsgraad 112,9% 113,4%"
223,Kring Bavaria (Centraal Beheer),2024,aum_euro_bn,,0.231703,gevuld,204,Totaal belegd vermogen (Bedragen in € 1.000) 221.645 231.703
223,Kring Bavaria (Centraal Beheer),2024,deelnemers_actief,,33,gevuld,202,Actieven en arbeidsongeschikten 27 33
223,Kring Bavaria (Centraal Beheer),2024,deelnemers_slapers,,1540,gevuld,202,Gewezen deelnemers 1.484 1.540
223,Kring Bavaria (Centraal Beheer),2024,deelnemers_pensioengerechtigd,,431,gevuld,202,Pensioengerechtigden 452 431
223,Kring Bavaria (Centraal Beheer),2024,deelnemers_totaal,,2004,gevuld,202,Deelnemers 1.963 2.004
224,Kring E-DC (De Nationale),2025,beleggingsrendement_pct,,7.8,gevuld,13,"Kring E: Rendement op basis van total return 7,8% (2024: 13,2%)"
224,Kring E-DC (De Nationale),2025,nominale_dekkingsgraad_pct,,100.4,gevuld,289,"De dekkingsgraad is 100,4% (2024: 100,7%)"
224,Kring E-DC (De Nationale),2025,aum_euro_bn,,0.018451,gevuld,13,"Kring E (in duizenden euro): Beleggingen voor risico deelnemers, Belegd vermogen 18.451 (2024: 16.490)"
224,Kring E-DC (De Nationale),2025,deelnemers_totaal,,1109,gevuld,13,Kring E: Totaal aantal deelnemers 1.109
224,Kring E-DC (De Nationale),2024,beleggingsrendement_pct,,13.2,gevuld,13,"Kring E: Rendement op basis van total return 7,8% (2024: 13,2%)"
224,Kring E-DC (De Nationale),2024,nominale_dekkingsgraad_pct,,100.7,gevuld,289,"De dekkingsgraad is 100,4% (2024: 100,7%)"
224,Kring E-DC (De Nationale),2024,aum_euro_bn,,0.01649,gevuld,13,"Kring E (in duizenden euro): Beleggingen voor risico deelnemers, Belegd vermogen 18.451 (2024: 16.490)"
224,Kring E-DC (De Nationale),2024,deelnemers_totaal,,1085,gevuld,13,Kring E: Totaal aantal deelnemers 1.109
227,Kring Holland Casino (Stap),2025,beleggingsrendement_pct,,-10.8,gevuld,5,"Beleggingsrendement Per jaar -10,8% 11,8% 12,0% (kop 2025 2024 2023 2022 2021)"
227,Kring Holland Casino (Stap),2025,nominale_dekkingsgraad_pct,,101.9,gevuld,5,"Feitelijke dekkingsgraad 101,9% 128,1% 123,9%"
227,Kring Holland Casino (Stap),2025,aum_euro_bn,,2.250602,gevuld,62,Balans (bedragen x € 1.000) Beleggingen 2.250.602 (Wtp regeling) / 2.305.038 (FTK regeling)
227,Kring Holland Casino (Stap),2025,deelnemers_actief,,3913,gevuld,5,Actieven en arbeidsongeschikten 3.913 4.103 3.870
227,Kring Holland Casino (Stap),2025,deelnemers_slapers,,5679,gevuld,5,Gewezen deelnemers 5.679 5.188 5.146
227,Kring Holland Casino (Stap),2025,deelnemers_pensioengerechtigd,,1486,gevuld,5,Pensioengerechtigden 1.486 1.367 1.236
227,Kring Holland Casino (Stap),2025,deelnemers_totaal,,11078,gevuld,5,Totaal 11.078 10.658 10.252
227,Kring Holland Casino (Stap),2024,beleggingsrendement_pct,,11.8,gevuld,5,"Beleggingsrendement Per jaar -10,8% 11,8% 12,0% (kop 2025 2024 2023 2022 2021)"
227,Kring Holland Casino (Stap),2024,nominale_dekkingsgraad_pct,,128.1,gevuld,5,"Feitelijke dekkingsgraad 101,9% 128,1% 123,9%"
227,Kring Holland Casino (Stap),2024,aum_euro_bn,,2.305038,gevuld,62,Balans (bedragen x € 1.000) Beleggingen 2.250.602 (Wtp regeling) / 2.305.038 (FTK regeling)
227,Kring Holland Casino (Stap),2024,deelnemers_actief,,4103,gevuld,5,Actieven en arbeidsongeschikten 3.913 4.103 3.870
227,Kring Holland Casino (Stap),2024,deelnemers_slapers,,5188,gevuld,5,Gewezen deelnemers 5.679 5.188 5.146
227,Kring Holland Casino (Stap),2024,deelnemers_pensioengerechtigd,,1367,gevuld,5,Pensioengerechtigden 1.486 1.367 1.236
227,Kring Holland Casino (Stap),2024,deelnemers_totaal,,10658,gevuld,5,Totaal 11.078 10.658 10.252
228,Kring IFF (Stap),2025,beleggingsrendement_pct,,-0.7,gevuld,5,"Beleggingsrendement risico pensioenkring -0,7% (** periode 1 oktober 2025 t/m 31 december 2025)"
228,Kring IFF (Stap),2025,beleidsdekkingsgraad_pct,,141.1,gevuld,5,"Beleidsdekkingsgraad 141,1% (p31: 'De beleidsdekkingsgraad steeg van 134,3% naar 141,1%')"
228,Kring IFF (Stap),2025,nominale_dekkingsgraad_pct,,147.6,gevuld,5,"Feitelijke dekkingsgraad 147,6% (p31: 'Per saldo steeg de dekkingsgraad van 130,9% naar 147,6%')"
228,Kring IFF (Stap),2025,reele_dekkingsgraad_pct,,103.0,gevuld,21,"Reële dekkingsgraad 103,0 (Cijfers in % 2025)"
228,Kring IFF (Stap),2025,vereiste_dekkingsgraad_pct,,116.1,gevuld,5,"Vereiste dekkingsgraad 116,1%"
228,Kring IFF (Stap),2025,aum_euro_bn,,0.469423,gevuld,58,Beleggingen voor risico Pensioenkring IFF (bedragen x € 1.000) 469.423
228,Kring IFF (Stap),2025,deelnemers_actief,,1097,gevuld,5,Actieven en arbeidsongeschikten 1.097
228,Kring IFF (Stap),2025,deelnemers_slapers,,1182,gevuld,5,Gewezen deelnemers 1.182
228,Kring IFF (Stap),2025,deelnemers_pensioengerechtigd,,573,gevuld,5,Pensioengerechtigden 573
228,Kring IFF (Stap),2025,deelnemers_totaal,,2852,gevuld,5,Totaal 2.852
228,Kring IFF (Stap),2024,beleidsdekkingsgraad_pct,,134.3,gevuld,5,"Beleidsdekkingsgraad 141,1% (p31: 'De beleidsdekkingsgraad steeg van 134,3% naar 141,1%')"
228,Kring IFF (Stap),2024,nominale_dekkingsgraad_pct,,130.9,gevuld,5,"Feitelijke dekkingsgraad 147,6% (p31: 'Per saldo steeg de dekkingsgraad van 130,9% naar 147,6%')"
229,Kring Flexibele Regeling (HNPF),2025,beleidsdekkingsgraad_pct,,100.2,gevuld,9,"Beleidsdekkingsgraad (in %) 2025: 100,2% (WTP 95,5% / FTK 101,5%); 2024: 101,6%"
229,Kring Flexibele Regeling (HNPF),2025,nominale_dekkingsgraad_pct,,100.2,gevuld,9,"Aanwezige dekkingsgraad (in %) 2025: 100,2% (WTP 95,5% / FTK 101,5%); 2024: 101,5%"
229,Kring Flexibele Regeling (HNPF),2025,aum_euro_bn,,0.088315,gevuld,10,Kerncijfers (x € 1.000) Totaal beleggingen voor risico deelnemers 88.315 (WTP 16.186 / FTK 72.129); 2024: 56.354
229,Kring Flexibele Regeling (HNPF),2025,deelnemers_actief,,5462,gevuld,9,Actieve deelnemers 5.462 (WTP 3.590 / FTK 1.872); 2024: 4.939
229,Kring Flexibele Regeling (HNPF),2025,deelnemers_slapers,,2941,gevuld,9,Gewezen deelnemers 2.941 (WTP 2.244 / FTK 697); 2024: 2.200
229,Kring Flexibele Regeling (HNPF),2025,deelnemers_pensioengerechtigd,,10,gevuld,9,Pensioengerechtigden 10 (WTP 7 / FTK 3); 2024: 10
229,Kring Flexibele Regeling (HNPF),2025,deelnemers_totaal,,8413,gevuld,9,(totaal) 8.413 (WTP 5.841 / FTK 2.572); 2024: 7.149
229,Kring Flexibele Regeling (HNPF),2024,beleidsdekkingsgraad_pct,,101.6,gevuld,9,"Beleidsdekkingsgraad (in %) 2025: 100,2% (WTP 95,5% / FTK 101,5%); 2024: 101,6%"
229,Kring Flexibele Regeling (HNPF),2024,nominale_dekkingsgraad_pct,,101.5,gevuld,9,"Aanwezige dekkingsgraad (in %) 2025: 100,2% (WTP 95,5% / FTK 101,5%); 2024: 101,5%"
229,Kring Flexibele Regeling (HNPF),2024,aum_euro_bn,,0.056354,gevuld,10,Kerncijfers (x € 1.000) Totaal beleggingen voor risico deelnemers 88.315 (WTP 16.186 / FTK 72.129); 2024: 56.354
229,Kring Flexibele Regeling (HNPF),2024,deelnemers_actief,,4939,gevuld,9,Actieve deelnemers 5.462 (WTP 3.590 / FTK 1.872); 2024: 4.939
229,Kring Flexibele Regeling (HNPF),2024,deelnemers_slapers,,2200,gevuld,9,Gewezen deelnemers 2.941 (WTP 2.244 / FTK 697); 2024: 2.200
229,Kring Flexibele Regeling (HNPF),2024,deelnemers_pensioengerechtigd,,10,gevuld,9,Pensioengerechtigden 10 (WTP 7 / FTK 3); 2024: 10
229,Kring Flexibele Regeling (HNPF),2024,deelnemers_totaal,,7149,gevuld,9,(totaal) 8.413 (WTP 5.841 / FTK 2.572); 2024: 7.149
230,Pensioenkring Cargill (HNPF),2025,beleggingsrendement_pct,,-2.24,gevuld,14,"Beleggingsrendement (in %) -2,24% 8,98%"
230,Pensioenkring Cargill (HNPF),2025,beleidsdekkingsgraad_pct,,149.6,gevuld,13,"Beleidsdekkingsgraad (in %) 149,6% 148,4%"
230,Pensioenkring Cargill (HNPF),2025,nominale_dekkingsgraad_pct,,156.7,gevuld,13,"Aanwezige dekkingsgraad (in %) 156,7% 148,9%"
230,Pensioenkring Cargill (HNPF),2025,reele_dekkingsgraad_pct,,108.2,gevuld,13,"Reële dekkingsgraad (in %) 108,2% 108,5%"
230,Pensioenkring Cargill (HNPF),2025,vereiste_dekkingsgraad_pct,,115.3,gevuld,13,"Vereiste dekkingsgraad (in %) 115,3% 115,5%"
230,Pensioenkring Cargill (HNPF),2025,rente_afdekking_pct,,101.9,gevuld,181,"De feitelijke afdekking per ultimo 2025 bedroeg 101,9%."
230,Pensioenkring Cargill (HNPF),2025,aum_euro_bn,,0.218373,gevuld,14,Totaal beleggingen 218.373 238.783 (bedragen in duizenden euro's)
